MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Grade,Qualification,Series,Type
AS3502-EQFP,ams-OSRAM USA INC.,IC AMP SPECIAL 32-QFN,interface-controllers,0,0.0,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/399/AS3500%2C01%2C02.pdf,https://www.digikey.com/en/products/detail/ams-osram-usa-inc/AS3502-EQFP/3103064,Mobile Communications,,,,Driver
AS3502-EQFP-500,ams-OSRAM USA INC.,IC HEADPHONE NOISE-CANCEL 32-QFN,interface-controllers,0,3.125,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/399/AS3500%2C01%2C02.pdf,https://www.digikey.com/en/products/detail/ams-osram-usa-inc/AS3502-EQFP-500/3095143,,,,*,
ASNT5037-KMC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,25,550.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/09/ASNT5037-KMC_28GbpsLimAmp_AmpCrl_v3-5-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT5037-KMC/14552582,,,,,Limiting Amplifier
ASNT5131-KMC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,5,1.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/09/ASNT5131-KMC_28GbpsLimAmp_AmpCrl_v2-1-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT5131-KMC/14552556,,,,,Limiting Amplifier
ASNT5136-KMC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,117,675.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/09/ASNT5136-KMC_45GbpsLimitingAmp_2-1-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT5136-KMC/14552559,,,,,Limiting Amplifier
ASNT6119A-KMF,ADSANTEC,IC AMP SPECIAL 64-CQFP,interface-controllers,40,2.0,64-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/08/ASNT6119A-KMF_AdvDrvAmp_v1-5-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT6119A-KMF/14557194,,,,,Driver
ASNT6119B-KMF,ADSANTEC,IC AMP SPECIAL 64-CQFP,interface-controllers,28,3.0,64-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2017/09/ASNT6119B-KMF_AdvDrvAmp_v1-2-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT6119B-KMF/14557204,,,,,Driver
ASNT6141-KMC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,50,1.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/08/ASNT6141-KMC_12GHzAmpLin_v2-6-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT6141-KMC/14552591,,,,,Amplifier
ASNT6142-KHC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,0,0.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2020/01/ASNT6142-KHC_20GHzAmpLin_v1-1-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT6142-KHC/14325442,,,,,Amplifier
ASNT6142-KMC,ADSANTEC,IC AMP SPECIAL 24-CQFP,interface-controllers,88,1.0,24-CFlatPack,Surface Mount,Active,https://www.adsantec.com/wp-content/uploads/2016/08/ASNT6142-KMC_20GHzAmpLin_v2-4-2.pdf,https://www.digikey.com/en/products/detail/adsantec/ASNT6142-KMC/14552580,,,,,Amplifier
AT202KN,Analog Technologies,IC AMP SPECIAL 10-DIP,interface-controllers,0,0.0,"38-DIP (0.500"", 12.70mm), 10 Leads",Through Hole,Active,https://www.analogtechnologies.com/document/AT202KN.pdf,https://www.digikey.com/en/products/detail/analog-technologies/AT202KN/16691874,Data Acquisition,,,,Isolation
AWU6608RM45Q7,Anadigics,IC AMP SPECIAL,interface-controllers,25000,1.59,10-SMD Module,Surface Mount,Active,https://rocelec.widen.net/view/pdf/wghbpax50f/ANADS01285-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/AWU6608RM45Q7/12604316,"Handsets, Data Devices",,,,Amplifier
CA3000/3,Harris Corporation,IC AMP SPECIAL,interface-controllers,943,4.1,-,-,Active,https://rocelec.widen.net/view/pdf/hm3ompaatu/RCASS00302-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CA3000-3/12109131,,,,,Amplifier
CA3014,Harris Corporation,IC AMP SPECIAL TO-5-8,interface-controllers,684,2.59,"TO-205AA, TO-5-8 Metal Can",Through Hole,Active,https://rocelec.widen.net/view/pdf/v96tb509qf/GESOS01428-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CA3014/12111421,Audio,,,,Preamplifier
CA3028AM96,Harris Corporation,IC AMP SPECIAL 8-SOIC,interface-controllers,13370,1.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/4m7lmdyppe/HRISS241-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CA3028AM96/12618036,Telecommunications,,,,Differential
CA3237E,Harris Corporation,IC AMP SPECIAL 9-SIP,interface-controllers,345,1.4,9-SIP,Through Hole,Active,https://rocelec.widen.net/view/pdf/oxrcaenzz2/HRISD013-9-18.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CA3237E/12113203,,,,,Amplifier
CGHV1420KF,MACOM Technology Solutions,"2500W, GAN HEMT, 65V, DC-1.215GH",interface-controllers,0,3.0,-,-,Active,https://cdn.macom.com/datasheets/CGHV1420KF.pdf,https://www.digikey.com/en/products/detail/macom-technology-solutions/CGHV1420KF/19250253,,,,,
CMPA1E1F060D,MACOM Technology Solutions,"60W, GAN MMIC POWER AMPLIFIER, 2",interface-controllers,0,1.0,-,-,Active,,https://www.digikey.com/en/products/detail/macom-technology-solutions/CMPA1E1F060D/19250261,,,,,
CMPA2935250S,MACOM Technology Solutions,"250W, GAN MMIC POWER AMPLIFIER,",interface-controllers,0,1.0,-,-,Active,,https://www.digikey.com/en/products/detail/macom-technology-solutions/CMPA2935250S/19250301,,,,,
CMPA851A025S,MACOM Technology Solutions,"25W, GAN MMIC POWER AMPLIFIER, 2",interface-controllers,0,1.0,-,-,Active,,https://www.digikey.com/en/products/detail/macom-technology-solutions/CMPA851A025S/19250259,,,,,
CMPA851A050S,MACOM Technology Solutions,"50W, GAN MMIC POWER AMPLIFIER, 2",interface-controllers,0,1.0,-,-,Active,,https://www.digikey.com/en/products/detail/macom-technology-solutions/CMPA851A050S/19250247,,,,,
CS5374-CNZ,Cirrus Logic Inc.,IC AMP SPECIAL 48-QFN,interface-controllers,0,0.0,48-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/505/CS5374.pdf,https://www.digikey.com/en/products/detail/cirrus-logic-inc/CS5374-CNZ/3621780,Marine Exploration,,,,"Amplifier, Modulator"
CS59201GD8,onsemi,IC AMP SPECIAL 8-SOIC,interface-controllers,1078,1.95,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/zxpws2egor/ONSMS12315-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CS59201GD8/12111137,,,,,Amplifier
CS59201GDR8,onsemi,IC AMP SPECIAL 8-SOIC,interface-controllers,0,2.95,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1081/CS59201GDR8.pdf,https://www.digikey.com/en/products/detail/onsemi/CS59201GDR8/643651,Winchester Servo Preamplifier,,,,Differential
EL4331CSZ-T7,Intersil,IC AMP SPECIAL 16-SOIC,interface-controllers,7000,6.56,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/f9spe5q0jd/INSL-S-A0001410391-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/EL4331CSZ-T7/12105959,"ADC Input Multiplexer, Cable Driving, RGB Multiplexing",,,,Amplifier
GN1055CW-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1151/GN1055_Web.pdf,https://www.digikey.com/en/products/detail/semtech-corporation/GN1055CW-CHIP/5117813,Ethernet,,,,Transimpedance Amplifier
GN1056CW-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN1056CW-CHIP/5117814,Ethernet,,,,Transimpedance Amplifier
GN1057CW-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1062/GN1057_Web.pdf,https://www.digikey.com/en/products/detail/semtech-corporation/GN1057CW-CHIP/5117815,Ethernet,,,,Transimpedance Amplifier
GN1058CW-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,https://www.semtech.com/uploads/design-support/SG-SEMTECH-OPTICAL-SIP-2019-web.pdf,https://www.digikey.com/en/products/detail/semtech-corporation/GN1058CW-CHIP/5117797,Ethernet,,,,Transimpedance Amplifier
GN1084-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,https://www.semtech.com/uploads/design-support/SG-SEMTECH-OPTICAL-SIP-2019-web.pdf,https://www.digikey.com/en/products/detail/semtech-corporation/GN1084-CHIP/5642128,,,,,Transimpedance Amplifier
GN1089-CHIP-A1,Semtech Corporation,IC AMP LOW IMPEDANCE CHIP,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN1089-CHIP-A1/13404581,,,,,
GN118C-CHIP,Semtech Corporation,IC TRANSIMPEDANCE AMP DIE,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN118C-CHIP/11587150,,,,*,
GN1250L-CNTE3,Semtech Corporation,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,-,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN1250L-CNTE3/5117790,Ethernet,,,,Limiting Amplifier
GN1448B-CHIP,Semtech Corporation,IC LIMITING AMP,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN1448B-CHIP/12806647,,,,,
GN7055-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN7055-CHIP/11617258,,,,,
GN7055AP-CHIP,Semtech Corporation,IC AMP SPECIAL,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/semtech-corporation/GN7055AP-CHIP/11617255,,,,,
GX32223-DNT,Renesas Electronics Corporation,IC AMP SPECIAL 120-TQFP,interface-controllers,0,0.0,120-LQFP,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/GX32223-DNT/21279111,Telecommunications,,,,Transimpedance Amplifier
HMC7590-SX,Analog Devices Inc.,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_505_HMC7590_Web.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC7590-SX/5269224,Optical Networks,,,,Transimpedance Amplifier
HV56266T-E/2PW,Microchip Technology,IC AMP SPECIAL 16-TFBGA,interface-controllers,3109,3.96,16-TBGA,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/APID/ProductDocuments/DataSheets/HV56266-Data-Sheet-DS20006751.pdf,https://www.digikey.com/en/products/detail/microchip-technology/HV56266T-E-2PW/17630966,Driver,Automotive,AEC-Q100,,Amplifier
HV56266T-E/RXB-VAO,Microchip Technology,IC AMP SPECIAL 32-VQFN,interface-controllers,0,3.0338,32-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/APID/ProductDocuments/DataSheets/HV56266-Data-Sheet-DS20006751.pdf,https://www.digikey.com/en/products/detail/microchip-technology/HV56266T-E-RXB-VAO/18446256,Driver,Automotive,AEC-Q100,,Amplifier
HVA0510,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,0,563.29,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA0510/10708011,Producing Of High Voltage,,,HVA,Amplifier
HVA0530,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,3,603.18,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA0530/10707959,Producing Of High Voltage,,,HVA,Amplifier
HVA0560,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,37,643.01,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA0560/10707984,Producing Of High Voltage,,,HVA,Amplifier
HVA1210,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,5,563.29,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA1210/10707994,Producing Of High Voltage,,,HVA,Amplifier
HVA1230,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,0,603.18,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA1230/10707962,Producing Of High Voltage,,,HVA,Amplifier
HVA1260,"HVM Technology, Inc.",IC AMP SPECIAL,interface-controllers,4,643.01,5-DIP Module,Through Hole,Active,https://docs.wixstatic.com/ugd/714c33_d719eaf06d4b4ba4a0eda54384761356.pdf,https://www.digikey.com/en/products/detail/hvm-technology-inc/HVA1260/10707976,Producing Of High Voltage,,,HVA,Amplifier
HXR14100-DNJ,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr14100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR14100-DNJ/13627583,,,,,
HXR14100-DNU,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr14100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR14100-DNU/12752329,Ethernet,,,,Transimpedance Amplifier
HXR14400-DNU,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr14400-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR14400-DNU/12752472,Ethernet,,,,Transimpedance Amplifier
HXR14401-DNJ,Renesas Electronics Corporation,HXR14401-DNJ 56GB/S LINEAR TIA R,interface-controllers,0,171.4534,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR14401-DNJ/18160331,,,,,
HXR14450-DNU,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,359.7895,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr14450-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR14450-DNU/12752566,Ethernet,,,,Transimpedance Amplifier
HXR42100-DNG,Renesas Electronics Corporation,HXR42100-DNG,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR42100-DNG/21279035,,,,,
HXR42100-DNT,Renesas Electronics Corporation,IC CLOCK,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR42100-DNT/15203950,,,,,
HXR42400-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR42400-DNT/12752559,Ethernet,,,,Transimpedance Amplifier
HXR44100-DNJ,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr44100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR44100-DNJ/13627578,,,,,
HXR44100-DNU,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr44100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR44100-DNU/12754964,Ethernet,,,,Transimpedance Amplifier
HXR44101-DNJ,Renesas Electronics Corporation,HXR44101-DNJ 28GBAUD LINEAR TIA,interface-controllers,0,106.5076,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR44101-DNJ/18160546,,,,,
HXR44400-DNJ,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr44400-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR44400-DNJ/13627632,,,,,
HXR44400-DNU,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr44400-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR44400-DNU/12752333,Ethernet,,,,Transimpedance Amplifier
HXR45100-DNJ,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr45100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR45100-DNJ/13627595,,,,,
HXR45100-DNU,Renesas Electronics Corporation,DIE SALE (PRICE IN GOOD DIE)-WAF,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr45100-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR45100-DNU/12752302,Ethernet,,,,Transimpedance Amplifier
HXR45400-DNJ,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr45400-short-form-datasheet?language=en,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR45400-DNJ/13627612,,,,,
HXR45400-DNU,Renesas Electronics Corporation,HXR45400-DNU,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4407/HXR45400_SDS_6-19-18.pdf,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR45400-DNU/13627630,,,,,
HXR5004A-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,13.1704,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5004A-DNT/12752467,Ethernet,,,,Transimpedance Amplifier
HXR5004A-DNT-F8,Renesas Electronics Corporation,HXR5004A-DNT-F8,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4580/HXR5004A_PB_5-16-17.pdf,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5004A-DNT-F8/13627589,,,,,
HXR5104A-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5104A-DNT/12752215,Ethernet,,,,Transimpedance Amplifier
HXR5104A-DNT-F8,Renesas Electronics Corporation,HXR5104A-DNT-F8,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5104A-DNT-F8/13627605,,,,,
HXR5104B-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,27.7104,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5104B-DNT/12752328,Ethernet,,,,Transimpedance Amplifier
HXR5112B-TNT-F8,Renesas Electronics Corporation,HXR5112B-TNT-F8,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR5112B-TNT-F8/13627645,,,,,
HXR6101-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr6101-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR6101-DNT/12752207,Ethernet,,,,Transimpedance Amplifier
HXR6101-TNT-F8,Renesas Electronics Corporation,HXR6101-TNT-F8,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR6101-TNT-F8/13627620,,,,,
HXR6104-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,22,68.86,Die,Surface Mount,Active,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR6104-DNT/12752269,Ethernet,,,,Transimpedance Amplifier
HXR6104-DNT-F8,Renesas Electronics Corporation,HXR6104-DNT-F8,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR6104-DNT-F8/13627648,,,,,
HXR6104R-DNT,Renesas Electronics Corporation,HXR6104R-DNT,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR6104R-DNT/21279074,,,,,
HXR8201-DNG,Renesas Electronics Corporation,IC CLOCK,interface-controllers,0,0.0,-,-,Obsolete,https://www.renesas.com/us/en/document/sds/hxr8201-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8201-DNG/15203792,,,,,
HXR8201-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,https://www.renesas.com/us/en/document/sds/hxr8201-short-form-datasheet,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8201-DNT/12752440,Ethernet,,,,Transimpedance Amplifier
HXR8204-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,197.5457,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8204-DNT/12752257,Ethernet,,,,Transimpedance Amplifier
HXR8204-QUAL,Renesas Electronics Corporation,IC CLOCK,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8204-QUAL/15203919,,,,,
HXR8212-DNT,Renesas Electronics Corporation,IC AMP SPECIAL DIE,interface-controllers,0,0.0,Die,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8212-DNT/12752316,Ethernet,,,,Transimpedance Amplifier
HXR8212-QUAL,Renesas Electronics Corporation,IC CLOCK,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXR8212-QUAL/15203881,,,,,
HXT44120-DNG,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXT44120-DNG/13627586,,,,,
HXT44420-DNG,Renesas Electronics Corporation,IC AMPLIFIER TIA,interface-controllers,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HXT44420-DNG/13627581,,,,,
INA105AM-BB,Burr Brown,IC AMP SPECIAL TO-99-8,interface-controllers,171,31.34,TO-99-8 Metal Can,Through Hole,Active,https://rocelec.widen.net/view/pdf/0m37h1fisr/ina105.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/INA105AM-BB/12643168,,,,,Differential
INA117AM-BB,Burr Brown,IC AMP SPECIAL TO-99-8,interface-controllers,1115,88.98,TO-99-8 Metal Can,Through Hole,Active,https://rocelec.widen.net/view/pdf/gt52lmevxn/ina117.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/INA117AM-BB/12661697,Data Acquisition,,,,Differential
INA117BM-3,Texas Instruments,IC AMP SPECIAL TO-99-8,interface-controllers,10752,18.75,TO-99-8 Metal Can,Through Hole,Active,https://rocelec.widen.net/view/pdf/zuv4c7qhay/TXII-S-A0002515851-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/INA117BM-3/12114395,Data Acquisition,,,,Differential
