MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Clock Frequency,Current - Output Source/Sink,DigiKey Programmable,Features,Grade,Interface,Interrupt Output,Number of I/O,Number of Outputs,Operating Temperature,Output Type,Qualification,Series,Voltage - Input,Voltage - Output,Voltage - Supply
LP8725TLE-A/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,0,4.9,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLE-A-NOPB/2236648,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLE-B/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,240,4.9,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLE-B-NOPB/2506890,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLE-C/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,200,4.41,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLE-C-NOPB/3640613,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLE-D/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,141,4.9,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLE-D-NOPB/2623170,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLE/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,240,4.9,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLE-NOPB/2236647,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLX-A/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.54254,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLX-A-NOPB/2236649,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLX-C/NOPB,Texas Instruments,IC REG CTRLR/CONV 9OUT 30DSBGA,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.21144,"30-WFBGA, DSBGA",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/LP8725TLX-C-NOPB/3640614,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LP8725TLX-D/NOPB,National Semiconductor,LP8725 POWER MANAGEMENT IC (PMIC,pmic-voltage-regulators-dc-dc-switching-controllers,53864,2.16,"30-WFBGA, DSBGA",Surface Mount,Active,https://rocelec.widen.net/view/pdf/hiatrqcqyy/NATLZ00285-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LP8725TLX-D-NOPB/13436368,"Controller/Converter, Multimedia Processors",,,,,,,,,9,-40°C ~ 85°C,,,,2.6V ~ 4.5V,0.8V ~ 3.3V,
LPC47M262-NU,SMSC,LPC SUPER I/O,pmic-voltage-regulators-dc-dc-switching-regulators,33539,2.7,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47M262-NU/12599650,,,,Not Verified,,,,,,,,,,*,,,
LPC47M287-NR,SMSC,LPC SUPER I/O,pmic-voltage-regulators-dc-dc-switching-regulators,21423,4.01,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47M287-NR/12603036,,,,Not Verified,,,,,,,,,,*,,,
LPC47M292-NR,SMSC,LPC SUPER I/O,pmic-voltage-regulators-dc-dc-switching-regulators,5020,2.48,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47M292-NR/12599645,,,,Not Verified,,,,,,,,,,*,,,
LPC47M997-NR,SMSC,LPC SUPER I/O WITH HARDWARE MONI,pmic-voltage-regulators-dc-dc-switching-regulators,13068,3.26,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47M997-NR/12602085,,,,Not Verified,,,,,,,,,,*,,,
LPC47U322QFP,SMSC,ENHANCED SUPER I/O WITH LPC INTE,pmic-voltage-regulators-dc-dc-switching-regulators,34557,6.49,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47U322QFP/12603503,,,,Not Verified,,,,,,,,,,*,,,
LPC47U332QFP,SMSC,ENHANCED SUPER I/O WITH LPC INTE,pmic-voltage-regulators-dc-dc-switching-regulators,3822,4.76,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LPC47U332QFP/12618557,,,,Not Verified,,,,,,,,,,*,,,
LT1182CS#PBF,Analog Devices Inc.,IC REG CONV CCFL/LCD 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,19.4,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1182CS-PBF/889709,"Converter, CCFL, LCD",,,,,,,,,1,0°C ~ 100°C,,,,3V ~ 30V,,
LT1182IS#PBF,Analog Devices Inc.,IC REG CONV CCFL/LCD 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,1000,21.62,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1182IS-PBF/961856,"Converter, CCFL, LCD",,,,,,,,,1,-40°C ~ 85°C,,,,3V ~ 30V,,
LT1183CS#PBF,Analog Devices Inc.,IC REG CONV CCFL/LCD 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,13.8722,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1183CS-PBF/890998,"Converter, CCFL, LCD",,,,,,,,,1,0°C ~ 100°C,,,,3V ~ 30V,,
LT1184CS#PBF,Analog Devices Inc.,IC REG CONV CCFL 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,52,12.09,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1184CS-PBF/890274,"Converter, CCFL",,,,,,,,,1,0°C ~ 100°C,,,,3V ~ 30V,,
LT1184FCS#PBF,Analog Devices Inc.,IC REG CONV CCFL 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,55,13.95,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1184FCS-PBF/894320,"Converter, CCFL",,,,,,,,,1,0°C ~ 100°C,,,,3V ~ 30V,,
LT1184FIS#PBF,Analog Devices Inc.,IC REG CONV CCFL 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,11.333,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1182.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1184FIS-PBF/963525,"Converter, CCFL",,,,,,,,,1,-40°C ~ 85°C,,,,3V ~ 30V,,
LT1580CQ#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT 5DDPAK,pmic-voltage-regulators-dc-dc-switching-controllers,2251,17.32,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CQ-PBF/890649,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580CQ#TRPBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT 5DDPAK,pmic-voltage-regulators-dc-dc-switching-controllers,0,10.98328,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CQ-TRPBF/961606,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580CR-2.5#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT D2PAK-7,pmic-voltage-regulators-dc-dc-switching-controllers,0,12.6048,"TO-263-8, D2PAK (7 Leads + Tab), TO-263CA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CR-2-5-PBF/890384,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,2.5V,
LT1580CT#06PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-5,pmic-voltage-regulators-dc-dc-switching-controllers,50,16.72,TO-220-5,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CT-06PBF/2268434,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580CT#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-5,pmic-voltage-regulators-dc-dc-switching-controllers,0,16.72,TO-220-5,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CT-PBF/891165,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580CT7-2.5#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-7,pmic-voltage-regulators-dc-dc-switching-controllers,100,17.14,TO-220-7 Formed Leads,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580CT7-2-5-PBF/891534,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.79V ~ 6V,2.5V,
LT1580IQ#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT 5DDPAK,pmic-voltage-regulators-dc-dc-switching-controllers,175,19.9,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580IQ-PBF/889165,"Converter, Intel Pentium®",,,,,,,,,1,-40°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580IR-2.5#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT D2PAK-7,pmic-voltage-regulators-dc-dc-switching-controllers,5,20.32,"TO-263-8, D2PAK (7 Leads + Tab), TO-263CA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580IR-2-5-PBF/889377,"Converter, Intel Pentium®",,,,,,,,,1,-40°C ~ 125°C,,,,1.79V ~ 6V,2.5V,
LT1580IT#06PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-5,pmic-voltage-regulators-dc-dc-switching-controllers,50,19.26,TO-220-5,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580IT-06PBF/2268436,"Converter, Intel Pentium®",,,,,,,,,1,-40°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580IT#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-5,pmic-voltage-regulators-dc-dc-switching-controllers,0,13.7668,TO-220-5,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580IT-PBF/962895,"Converter, Intel Pentium®",,,,,,,,,1,-40°C ~ 125°C,,,,1.79V ~ 6V,1.25V ~ 4.65V,
LT1580IT7-2.5#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-7,pmic-voltage-regulators-dc-dc-switching-controllers,100,19.84,TO-220-7 Formed Leads,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158025fas.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1580IT7-2-5-PBF/963768,"Converter, Intel Pentium®",,,,,,,,,1,-40°C ~ 125°C,,,,1.79V ~ 6V,2.5V,
LT1581CT7#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-7,pmic-voltage-regulators-dc-dc-switching-controllers,115,24.46,TO-220-7 Formed Leads,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158125fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1581CT7-PBF/891449,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.68V ~ 6V,1.25V ~ 4.65V,
LT1581CT7-2.5#PBF,Analog Devices Inc.,IC REG CONV PENTIUM 1OUT TO220-7,pmic-voltage-regulators-dc-dc-switching-controllers,0,17.6962,TO-220-7 Formed Leads,Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/158125fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1581CT7-2-5-PBF/890382,"Converter, Intel Pentium®",,,,,,,,,1,0°C ~ 125°C,,,,1.68V ~ 6V,2.5V,
LT1786FCS#PBF,Analog Devices Inc.,IC REG CONV CCFL 1OUT 16SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,49,15.76,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1786ffa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1786FCS-PBF/963523,"Converter, CCFL",,,,,,,,,1,0°C ~ 70°C,,,,4.5V ~ 30V,,
LT1942EUF#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 4OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,202,9.98,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1942fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1942EUF-PBF/963074,"Converter, TFT LCD",,,,,,,,,4,-40°C ~ 85°C,,,,2.6V ~ 16V,1.25V ~ 36V,
LT1943EFE#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 4OUT 28TSSOP,pmic-voltage-regulators-dc-dc-switching-controllers,40,16.21,"28-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1943f.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1943EFE-PBF/963515,"Converter, TFT LCD",,,,,,,,,4,-40°C ~ 85°C,,,,4.5V ~ 22V,1.25V ~ 40V,
LT1947EMS#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 3OUT 10MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,76,8.59,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1947fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1947EMS-PBF/889687,"Converter, TFT LCD",,,,,,,,,3,-40°C ~ 85°C,,,,2.7V ~ 8V,Adj up to 30V,
LT1947EMS#TRPBF,Analog Devices Inc.,IC REG CONV TFT LCD 3OUT 10MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,508,8.59,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1947fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1947EMS-TRPBF/959923,"Converter, TFT LCD",,,,,,,,,3,-40°C ~ 85°C,,,,2.7V ~ 8V,Adj up to 30V,
LT1947EMSE#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 3OUT 10MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,4,8.59,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1947fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1947EMSE-PBF/1767800,"Converter, TFT LCD",,,,,,,,,3,-40°C ~ 85°C,,,,2.7V ~ 8V,Adj up to 30V,
LT1947EMSE#TRPBF,Analog Devices Inc.,IC REG CONV TFT LCD 3OUT 10MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,2879,8.59,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1947fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1947EMSE-TRPBF/1767801,"Converter, TFT LCD",,,,,,,,,3,-40°C ~ 85°C,,,,2.7V ~ 8V,Adj up to 30V,
LT3513EUHF#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 5OUT 38QFN,pmic-voltage-regulators-dc-dc-switching-controllers,7,13.27,38-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/3513fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT3513EUHF-PBF/1927795,"Converter, TFT LCD",,,,,,,,,5,-40°C ~ 125°C,,,,4.5V ~ 30V,0.8V ~ 40V,
LT3513IUHF#PBF,Analog Devices Inc.,IC REG CONV TFT LCD 5OUT 38QFN,pmic-voltage-regulators-dc-dc-switching-controllers,15,15.37,38-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/3513fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT3513IUHF-PBF/1927796,"Converter, TFT LCD",,,,,,,,,5,-40°C ~ 125°C,,,,4.5V ~ 30V,0.8V ~ 40V,
LT8697EUDD#PBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,489,11.31,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697EUDD-PBF/4437470,"Converter, USB",,,,,,,,,1,-40°C ~ 125°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8697EUDD#TRPBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,6.71827,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697EUDD-TRPBF/4437891,"Converter, USB",,,,,,,,,1,-40°C ~ 125°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8697HUDD#PBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,7,13.0,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697HUDD-PBF/5253636,"Converter, USB",,,,,,,,,1,-40°C ~ 150°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8697HUDD#TRPBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,55,7.81077,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697HUDD-TRPBF/5253519,"Converter, USB",,,,,,,,,1,-40°C ~ 150°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8697IUDD#PBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,19,12.34,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697IUDD-PBF/4437921,"Converter, USB",,,,,,,,,1,-40°C ~ 125°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8697IUDD#TRPBF,Analog Devices Inc.,IC REG CONV USB 1OUT 24QFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,7.37942,24-WFQFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/8697fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8697IUDD-TRPBF/4437892,"Converter, USB",,,,,,,,,1,-40°C ~ 125°C,,,,5V ~ 42V,5V ~ 5.25V,
LT8698SEV#PBF,Analog Devices Inc.,"5V/ 3A, USB CHARGER WITH CABLE C",pmic-voltage-regulators-dc-dc-switching-controllers,216,12.09,"32-TFQFN Exposed Pad, 30 Leads",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt8698s-8698s-1.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8698SEV-PBF/13986363,"Converter, USB",,,,,Automotive,,,,1,-40°C ~ 125°C (TJ),,AEC-Q100,,6V ~ 42V,Multiple,
LT8698SEV-1#WPBF,Analog Devices Inc.,"5V/ 3A, USB CHARGER WITH CABLE C",pmic-voltage-regulators-dc-dc-switching-controllers,490,11.8,"32-TFQFN Exposed Pad, 30 Leads",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt8698s-8698s-1.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8698SEV-1-WPBF/13684360,"Converter, USB",,,,,Automotive,,,,1,-40°C ~ 125°C (TJ),,AEC-Q100,,6V ~ 42V,Multiple,
LT8698SJV#WPBF,Analog Devices Inc.,"5V/ 3A, USB CHARGER WITH CABLE C",pmic-voltage-regulators-dc-dc-switching-controllers,255,13.82,"32-TFQFN Exposed Pad, 30 Leads",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt8698s-8698s-1.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8698SJV-WPBF/13684316,"Converter, USB",,,,,Automotive,,,,1,-40°C ~ 150°C (TJ),,AEC-Q100,,6V ~ 42V,Multiple,
LT8698SJV-1#WPBF,Analog Devices Inc.,"5V/ 3A, USB CHARGER WITH CABLE C",pmic-voltage-regulators-dc-dc-switching-controllers,490,12.61,"32-TFQFN Exposed Pad, 30 Leads",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt8698s-8698s-1.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT8698SJV-1-WPBF/13684353,"Converter, USB",,,,,Automotive,,,,1,-40°C ~ 150°C (TJ),,AEC-Q100,,6V ~ 42V,Multiple,
LTC1262CN8#PBF,Analog Devices Inc.,IC REG CONV PROG SUP 1OUT 8DIP,pmic-voltage-regulators-dc-dc-switching-controllers,63,9.19,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1262fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1262CN8-PBF/890350,"Converter, Programming Supply",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.5V,12V,
LTC1262CS8#PBF,Analog Devices Inc.,IC REG CONV PROG SUP 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,867,8.89,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1262fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1262CS8-PBF/889901,"Converter, Programming Supply",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.5V,12V,
LTC1262CS8#TRPBF,Analog Devices Inc.,IC REG CONV PROG SUP 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,5.17628,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1262fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1262CS8-TRPBF/958234,"Converter, Programming Supply",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.5V,12V,
LTC1262IS8#PBF,Analog Devices Inc.,IC REG CONV PROG SUP 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,10.47,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1262fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1262IS8-PBF/888629,"Converter, Programming Supply",,,,,,,,,1,-40°C ~ 85°C,,,,4.75V ~ 5.5V,12V,
LTC1263CS8#PBF,Analog Devices Inc.,IC REG CONV PROG SUP 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,118,11.02,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1263f.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1263CS8-PBF/891070,"Converter, Programming Supply",,,,,,,,,1,0°C ~ 70°C,,,,4.75V ~ 5.5V,12V,
