MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Filter Order,Filter Type,Frequency - Cutoff or Center,Grade,Number of Filters,Qualification,Series,Voltage - Supply
LTC1069-1IS8#TRPBF,Analog Devices Inc.,IC FILTER 12KHZ LOWPASS 8SOIC,pmic-led-drivers,1187,16.74,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/10691fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-1IS8-TRPBF/960650,8th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,±1.57V ~ 5.5V
LTC1069-6CS8,Analog Devices Inc.,IC FILTR 8TH ORDER LOWPASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6CS8/296981,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6CS8#PBF,Analog Devices Inc.,IC FILTER 14/20KHZ LOWPASS 8SOIC,pmic-led-drivers,56,15.43,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6CS8-PBF/891894,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6CS8#TR,Analog Devices Inc.,IC FILTER LP 10TH ORD LPWR 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6CS8-TR/693505,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6CS8#TRPBF,Analog Devices Inc.,IC FILTER 14/20KHZ LOWPASS 8SOIC,pmic-led-drivers,0,9.39856,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6CS8-TRPBF/958719,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6IS8,Analog Devices Inc.,IC FILTER 14/20KHZ LOWPASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6IS8/296982,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6IS8#PBF,Analog Devices Inc.,IC FILTER 14/20KHZ LOWPASS 8SOIC,pmic-led-drivers,304,16.74,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6IS8-PBF/961276,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6IS8#TR,Analog Devices Inc.,IC FILTER LP 10TH ORD LPWR 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6IS8-TR/693509,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-6IS8#TRPBF,Analog Devices Inc.,IC FILTER 14/20KHZ LOWPASS 8SOIC,pmic-led-drivers,0,10.25818,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-6IS8-TRPBF/960597,8th,"Elliptic, Low Pass Switched Capacitor",14kHz/20kHz,,1,,,3V ~ 10V
LTC1069-7CS8,Analog Devices Inc.,IC FILTR 8TH ORDER LOWPASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7CS8/255267,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7CS8#PBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR PH 8SOIC,pmic-led-drivers,90,15.43,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7CS8-PBF/889060,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7CS8#TR,Analog Devices Inc.,IC FILTER LP 10TH ORD LIN 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7CS8-TR/693504,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7CS8#TRPBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR PH 8SOIC,pmic-led-drivers,0,9.39856,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7CS8-TRPBF/958551,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7IS8,Analog Devices Inc.,IC FILTR 8TH ORDER LOWPASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7IS8/255268,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7IS8#PBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR PH 8SOIC,pmic-led-drivers,22,16.57,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7IS8-PBF/961288,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7IS8#TR,Analog Devices Inc.,IC FILTER LP 10TH ORD LIN 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7IS8-TR/693451,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1069-7IS8#TRPBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR PH 8SOIC,pmic-led-drivers,0,10.15076,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/10697fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1069-7IS8-TRPBF/960646,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,"±5V, 5V"
LTC1164-5CN,Analog Devices Inc.,IC FILTR 8TH ORDER LOWPASS 14DIP,pmic-led-drivers,0,0.0,"14-DIP (0.300"", 7.62mm)",Through Hole,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CN/149728,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-5CN#PBF,Analog Devices Inc.,IC FILTER 20KHZ BUTTER 14DIP,pmic-led-drivers,0,29.0592,"14-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CN-PBF/889396,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-5CSW,Analog Devices Inc.,IC FILTR 8TH ORDR LOWPASS 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CSW/240324,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-5CSW#PBF,Analog Devices Inc.,IC FILTER 20KHZ LOWPASS 16SOIC,pmic-led-drivers,244,51.03,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CSW-PBF/891202,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-5CSW#TR,Analog Devices Inc.,IC FILTER LP 8TH ORDER 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CSW-TR/694172,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-5CSW#TRPBF,Analog Devices Inc.,IC FILTER 20KHZ LOWPASS 16SOIC,pmic-led-drivers,0,34.57395,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11645fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-5CSW-TRPBF/962159,8th,Butterworth or Bessel Low Pass,20kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CN,Analog Devices Inc.,IC FILTER 30KHZ ELLIPTIC 14DIP,pmic-led-drivers,0,0.0,"14-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CN/149729,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CN#PBF,Analog Devices Inc.,IC FILTER 30KHZ ELLIPTIC 14DIP,pmic-led-drivers,0,33.0276,"14-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CN-PBF/890703,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CSW,Analog Devices Inc.,IC FILTR 8TH ORDR LOWPASS 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CSW/240325,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CSW#PBF,Analog Devices Inc.,IC FILTER 30KHZ ELLIPTIC 16SOIC,pmic-led-drivers,35,51.03,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CSW-PBF/963945,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CSW#TR,Analog Devices Inc.,IC FILTER LP 8TH ORDER 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CSW-TR/694174,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-6CSW#TRPBF,Analog Devices Inc.,IC FILTER 30KHZ ELLIPTIC 16SOIC,pmic-led-drivers,0,34.57395,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11646fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-6CSW-TRPBF/962118,8th,Elliptic or Bessel Low Pass,30kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CN,Analog Devices Inc.,IC FILTR 8TH ORDER LOWPASS 14DIP,pmic-led-drivers,0,0.0,"14-DIP (0.300"", 7.62mm)",Through Hole,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CN/149730,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CN#PBF,Analog Devices Inc.,IC FILTER 100KHZ LINEAR PH 14DIP,pmic-led-drivers,0,29.0592,"14-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CN-PBF/890263,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CSW,Analog Devices Inc.,IC FILTR 8TH ORDR LOWPASS 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CSW/240326,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CSW#PBF,Analog Devices Inc.,IC FILTER 100KHZ LINEAR 16SOIC,pmic-led-drivers,0,38.33064,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CSW-PBF/890258,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CSW#TR,Analog Devices Inc.,IC FILTER LP 8TH ORDER 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CSW-TR/694175,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-7CSW#TRPBF,Analog Devices Inc.,IC FILTER 100KHZ LINEAR 16SOIC,pmic-led-drivers,0,34.57395,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/11647fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-7CSW-TRPBF/961921,8th,"Linear Phase, Low Pass Switched Capacitor",100kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-8CN,Analog Devices Inc.,IC FILTER 7KHZ ELLIPTIC 14DIP,pmic-led-drivers,0,0.0,"14-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/11648fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-8CN/240327,8th,Elliptic Band Pass Switched Capacitor,7kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164-8CSW,Analog Devices Inc.,IC FILTER 7KHZ ELLIPTIC 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/11648fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164-8CSW/240328,8th,Elliptic Band Pass Switched Capacitor,7kHz,,1,,,"4.75V ~ 16V, ±2.375V ~ 8V"
LTC1164ACN#PBF,Analog Devices Inc.,IC FILTER 20KHZ UNIV SWTCH 24DIP,pmic-led-drivers,0,28.98933,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164ACN-PBF/963464,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164ACSW,Analog Devices Inc.,IC FILTER BUILDING BLOCK 24-SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164ACSW/297037,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164ACSW#PBF,Analog Devices Inc.,IC FILTER 20KHZ SWITCHED 24SOIC,pmic-led-drivers,1,47.12,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164ACSW-PBF/963491,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164ACSW#TR,Analog Devices Inc.,IC FILTER LP 2ND ORD QUAD 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164ACSW-TR/693765,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164ACSW#TRPBF,Analog Devices Inc.,IC FILTER 20KHZ SWITCHED 24SOIC,pmic-led-drivers,0,31.76447,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164ACSW-TRPBF/961931,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164CN#PBF,Analog Devices Inc.,IC FILTER 20KHZ UNIV SWTCH 24DIP,pmic-led-drivers,0,26.58,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164CN-PBF/890930,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164CSW,Analog Devices Inc.,IC FILTER BUILDING BLOCK 24-SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164CSW/149731,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164CSW#PBF,Analog Devices Inc.,IC FILTER 20KHZ SWITCHED 24SOIC,pmic-led-drivers,64,30.92,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164CSW-PBF/890545,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164CSW#TR,Analog Devices Inc.,IC FILTER LP 2ND ORD QUAD 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164CSW-TR/693715,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1164CSW#TRPBF,Analog Devices Inc.,IC FILTER 20KHZ SWITCHED 24SOIC,pmic-led-drivers,0,20.25822,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1164fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1164CSW-TRPBF/961911,8th,Universal Switched Capacitor,20kHz,,4,,,±2.37V ~ 8V
LTC1264-7CN,Analog Devices Inc.,IC FILTER 8TH ORDR LOWPASS 14DIP,pmic-led-drivers,0,0.0,"14-DIP (0.300"", 7.62mm)",Through Hole,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CN/149739,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7CN#PBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR PH 14DIP,pmic-led-drivers,22,47.18,"14-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CN-PBF/963843,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7CSW,Analog Devices Inc.,IC FILTER 8TH ORDR LOWPASS16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CSW/240333,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7CSW#PBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR 16SOIC,pmic-led-drivers,0,57.48,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CSW-PBF/963749,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7CSW#TR,Analog Devices Inc.,IC FILTER LP 8ORD 250KHZ 16SOIC,pmic-led-drivers,0,0.0,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CSW-TR/694197,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7CSW#TRPBF,Analog Devices Inc.,IC FILTER 200KHZ LINEAR 16SOIC,pmic-led-drivers,0,39.24518,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7CSW-TRPBF/962280,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264-7MJ,Analog Devices Inc.,IC FILTER 200KHZ LINEAR 14CERDIP,pmic-led-drivers,0,0.0,"14-CDIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/12647fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264-7MJ/297071,8th,"Linear Phase, Low Pass Switched Capacitor",200kHz,,1,,,±2.37V ~ 8V
LTC1264CN#PBF,Analog Devices Inc.,IC FILTER 250KHZ SWITCHED 24DIP,pmic-led-drivers,58,33.52,"24-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1264fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264CN-PBF/963848,2nd,Universal Switched Capacitor,250kHz,,4,,,±2.37V ~ 8V
LTC1264CSW,Analog Devices Inc.,IC FILTER 250KHZ SWITCH 24SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/1264fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264CSW/149741,2nd,Universal Switched Capacitor,250kHz,,4,,,±2.37V ~ 8V
LTC1264CSW#PBF,Analog Devices Inc.,IC FILTER 250KHZ SWITCH 24SOIC,pmic-led-drivers,2,38.24,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1264fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264CSW-PBF/963488,2nd,Universal Switched Capacitor,250kHz,,4,,,±2.37V ~ 8V
LTC1264CSW#TR,Analog Devices Inc.,IC FILTER BUILD BLK QUAD 24-SOIC,pmic-led-drivers,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/1264fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LTC1264CSW-TR/693788,2nd,Universal Switched Capacitor,250kHz,,4,,,±2.37V ~ 8V
