MPN,Manufacturer,Description,Category,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Accuracy - Highest (Lowest),Applications,Battery Chemistry,Bidirectional Channels,Capacitance @ Frequency,Clock Frequency,"Coded, Keyed",Color,Configuration,Connectivity,Contents,Control Features,Core Processor,Core Size,Count Rate,Current - Output,Current - Output (Max),"Current - Output High, Low",Current - Output Source/Sink,Current - Peak Pulse (10/1000µs),Current - Quiescent (Iq),Current - Supply,Current - Supply (Max),Data Converters,Data Interface,Data Rate,DigiKey Programmable,Direction,Duplex,"Dynamic Range, ADCs / DACs (db) Typ",EEPROM Size,Fault Protection,Features,Filter Order,Filter Type,For Use With/Related Products,Frequency - Cutoff or Center,Function,Gender,Grade,Includes,Input Type,Interface,Internal Switch(s),Interrupt Output,Logic Type,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Number of ADCs / DACs,Number of Bits,Number of Bits per Element,Number of Bits/Stages,Number of Channels,Number of Circuits,Number of Drivers/Receivers,Number of Elements,Number of Filters,Number of I/O,Number of Inputs,Number of Outputs,Number of Positions,Number of Regulators,Number of Taps,Operating Temperature,Oscillator Type,Output,Output Configuration,Output Type,PSRR,Peripherals,Power (Watts),Power - Peak Pulse,Power - Rated,Power Line Protection,Program Memory Size,Program Memory Type,Programmable Features,Programmable Type,Protection Features,Protocol,Qualification,RAM Size,Ratio - Input:Output,Rds On (Typ),Receiver Hysteresis,Reset,Resistance (Ohms),Resistance - Wiper (Ohms) (Typ),Resolution,Resolution (Bits),"S/N Ratio, ADCs / DACs (db) Typ",Schmitt Trigger Input,Sensing Range,Sensing Temperature - Local,Sensing Temperature - Remote,Sensitivity,Sensor Type,Series,Sigma Delta,Size,Speed,Stacking Direction,Standards,Style,Supply Voltage,Switch Type,Taper,Technology,Temperature Coefficient (Typ),Terminal Size,Terminal Type,Termination,Termination Style,Test Condition,Thread Size,Timing,Tolerance,Trigger Type,Type,Unidirectional Channels,Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Voltage - Input,Voltage - Input (Max),Voltage - Load,Voltage - Output,Voltage - Output (Max),Voltage - Output (Min/Fixed),Voltage - Reverse Standoff (Typ),Voltage - Supply,Voltage - Supply (Vcc/Vdd),"Voltage - Supply, Analog","Voltage - Supply, Digital",Voltage Dropout (Max),"Write Cycle Time - Word, Page"
LT1963AEQ-3.3#TRPBF,Analog Devices Inc.,IC REG LINEAR 3.3V 1.5A DDPAK-5,ldo_ic,pmic-voltage-regulators-linear,1888,8.44,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEQ-3-3-TRPBF/962334,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963AES8#PBF,Analog Devices Inc.,IC REG LINEAR POS ADJ 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,215,7.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AES8-PBF/807750,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963AES8#TRPBF,Analog Devices Inc.,IC REG LINEAR POS ADJ 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,7134,7.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AES8-TRPBF/958852,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963AES8-1.8#PBF,Analog Devices Inc.,IC REG LINEAR 1.8V 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,10611,7.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AES8-1-8-PBF/891770,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,1.8V,,,,,,0.55V @ 1.5A,
LT1963AES8-3.3#PBF,Analog Devices Inc.,IC REG LINEAR 3.3V 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,767,7.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AES8-3-3-PBF/864500,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963AES8-3.3#TRPBF,Analog Devices Inc.,IC REG LINEAR 3.3V 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,1986,7.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AES8-3-3-TRPBF/958755,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963AEST-1.5#TRPBF,Analog Devices Inc.,IC REG LIN 1.5V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,2740,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-1-5-TRPBF/958914,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,1.5V,,,,,,0.55V @ 1.5A,
LT1963AEST-1.8#PBF,Analog Devices Inc.,IC REG LIN 1.8V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,707,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-1-8-PBF/890858,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,1.8V,,,,,,0.55V @ 1.5A,
LT1963AEST-1.8#TRPBF,Analog Devices Inc.,IC REG LIN 1.8V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,4480,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-1-8-TRPBF/959118,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,1.8V,,,,,,0.55V @ 1.5A,
LT1963AEST-2.5#PBF,Analog Devices Inc.,IC REG LIN 2.5V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,358,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-2-5-PBF/891767,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,2.5V,,,,,,0.55V @ 1.5A,
LT1963AEST-2.5#TRPBF,Analog Devices Inc.,IC REG LIN 2.5V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,4407,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-2-5-TRPBF/958923,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,2.5V,,,,,,0.55V @ 1.5A,
LT1963AEST-3.3#PBF,Analog Devices Inc.,IC REG LIN 3.3V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,2712,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-3-3-PBF/890887,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963AEST-3.3#TRPBF,Analog Devices Inc.,IC REG LIN 3.3V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,17343,7.22,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AEST-3-3-TRPBF/958911,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963AIFE#PBF,Analog Devices Inc.,IC REG LIN POS ADJ 1.5A 16TSSOP,ldo_ic,pmic-voltage-regulators-linear,2993,9.09,"16-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AIFE-PBF/1931021,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963AIQ#PBF,Analog Devices Inc.,IC REG LIN POS ADJ 1.5A DDPAK-5,ldo_ic,pmic-voltage-regulators-linear,1245,9.26,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AIQ-PBF/1931023,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963AMPS8#PBF,Analog Devices Inc.,IC REG LINEAR POS ADJ 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,0,17.4,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/lt1963a.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963AMPS8-PBF/1931030,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-55°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963EQ#PBF,Analog Devices Inc.,IC REG LIN POS ADJ 1.5A DDPAK-5,ldo_ic,pmic-voltage-regulators-linear,83,8.78,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963EQ-PBF/889755,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963EQ#TRPBF,Analog Devices Inc.,IC REG LIN POS ADJ 1.5A DDPAK-5,ldo_ic,pmic-voltage-regulators-linear,2260,8.78,"TO-263-6, D2PAK (5 Leads + Tab), TO-263BA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963EQ-TRPBF/961654,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963ES8#PBF,Analog Devices Inc.,IC REG LINEAR POS ADJ 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,2395,7.53,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963ES8-PBF/963062,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963ES8#TRPBF,Analog Devices Inc.,IC REG LINEAR POS ADJ 1.5A 8-SO,ldo_ic,pmic-voltage-regulators-linear,5261,7.53,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963ES8-TRPBF/965759,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Adjustable,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,20V,1.21V,,,,,,0.55V @ 1.5A,
LT1963EST-3.3#PBF,Analog Devices Inc.,IC REG LIN 3.3V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,1198,7.53,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963EST-3-3-PBF/961390,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1963EST-3.3#TRPBF,Analog Devices Inc.,IC REG LIN 3.3V 1.5A SOT-223-3,ldo_ic,pmic-voltage-regulators-linear,6065,7.53,"TO-261-4, TO-261AA",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1963fc.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1963EST-3-3-TRPBF/959043,,,,,,,,,,,,,Enable,,,,1.5A,,,,,1.5 mA,,120 mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Positive,Fixed,63dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20V,,,,3.3V,,,,,,0.55V @ 1.5A,
LT1964EDD#PBF,Analog Devices Inc.,IC REG LIN NEG ADJ 200MA 8-DFN,ldo_ic,pmic-voltage-regulators-linear,1553,5.34,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964EDD-PBF/1931032,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964EDD#TRPBF,Analog Devices Inc.,IC REG LIN NEG ADJ 200MA 8-DFN,ldo_ic,pmic-voltage-regulators-linear,3702,5.34,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964EDD-TRPBF/1931033,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964ES5-5#TRMPBF,Analog Devices Inc.,IC REG LIN -5V 200MA TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,0,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-5-TRMPBF/1115918,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Fixed,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,,-5V,,,,,,0.49V @ 200mA,
LT1964ES5-5#TRPBF,Analog Devices Inc.,IC REG LIN -5V 200MA TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,11624,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-5-TRPBF/960267,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Fixed,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,,-5V,,,,,,0.49V @ 200mA,
LT1964ES5-BYP#TRMPBF,Analog Devices Inc.,IC REG LINEAR NEG ADJ TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,2586,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-BYP-TRMPBF/1116098,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964ES5-BYP#TRPBF,Analog Devices Inc.,IC REG LINEAR NEG ADJ TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,354,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-BYP-TRPBF/960282,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964ES5-SD#TRMPBF,Analog Devices Inc.,IC REG LINEAR NEG ADJ TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,147,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-SD-TRMPBF/962285,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964ES5-SD#TRPBF,Analog Devices Inc.,IC REG LINEAR NEG ADJ TSOT-23-5,ldo_ic,pmic-voltage-regulators-linear,17034,5.0,"SOT-23-5 Thin, TSOT-23-5",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964ES5-SD-TRPBF/960330,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
LT1964IDD#PBF,Analog Devices Inc.,IC REG LIN NEG ADJ 200MA 8-DFN,ldo_ic,pmic-voltage-regulators-linear,984,6.03,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1964fb.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1964IDD-PBF/1931034,,,,,,,,,,,,,Enable,,,,200mA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-40°C ~ 125°C,,,Negative,Adjustable,54dB (120Hz),,,,,,,,,,"Over Current, Over Temperature, Reverse Polarity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20V,,,-20V,-1.22V,,,,,,0.49V @ 200mA,
