MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Features,Operating Temperature,Output Type,Power - Rated,Sensing Range,Sensitivity,Sensor Type,Series,Termination
HE200.02.16.00.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-16-00-00-01-100/22310518,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.16.01.00.00.000,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-16-01-00-00-000/22310474,"Dry Contacts, Explosion Proof, SIL2",-40°C ~ 85°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.16.01.00.01.020,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-16-01-00-01-020/22310534,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.16.01.00.01.050,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-16-01-00-01-050/22310451,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.16.01.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-16-01-00-01-100/22310507,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.00.00.00.000,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-00-00-00-000/22310462,"Dry Contacts, Explosion Proof, SIL2",-40°C ~ 85°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.00.00.01.020,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-00-00-01-020/22310548,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.00.00.01.050,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-00-00-01-050/22310525,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.00.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-00-00-01-100/22310471,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.01.00.00.000,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-01-00-00-000/22310475,"Dry Contacts, Explosion Proof, SIL2",-40°C ~ 85°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.01.00.01.050,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-01-00-01-050/22310519,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.32.01.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-32-01-00-01-100/22310498,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.00.00.00.000,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-00-00-00-000/22310445,"Dry Contacts, Explosion Proof, SIL2",-40°C ~ 85°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.00.00.01.020,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-00-00-01-020/22310496,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.00.00.01.050,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-00-00-01-050/22310514,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.00.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-00-00-01-100/22310542,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,10Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.01.00.00.000,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-01-00-00-000/22310492,"Dry Contacts, Explosion Proof, SIL2",-40°C ~ 85°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.01.00.01.020,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-01-00-01-020/22310454,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.01.00.01.050,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-01-00-01-050/22310473,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
HE200.02.64.01.00.01.100,HAUBER Elektronik,Vibration Control EX,magnetic-sensors-hall-effect-digital-switch-linear,5,1.0,"Cylinder, Threaded - M8",Through Hole,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/HE200_Series.pdf,https://www.digikey.com/en/products/detail/hauber-elektronik/HE200-02-64-01-00-01-100/22310477,"Dry Contacts, Explosion Proof, SIL2",-35°C ~ 125°C,"Analog, Digital",21.6V ~ 25.6V / 100mA,1Hz ~ 1kHz,,Vibration,HE200,Cable/Wire Leads
IIS3DWB10ISTR,STMicroelectronics,"ULTRAWIDE BANDWIDTH, LOW-NOISE,",magnetic-sensors-hall-effect-digital-switch-linear,0,43.24,16-LFLGA,"Surface Mount, Wettable Flank",Active,https://www.st.com/resource/en/datasheet/iis3dwb10is.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/IIS3DWB10ISTR/29572668,,-40°C ~ 125°C,Digital,"1.7V, 1.9mA ~ 3.6V, 4.1mA",10kHz,,"Vibration, Acceleration",,
IIS3DWBG1TR,STMicroelectronics,"ULTRAWIDE BANDWIDTH, LOW-NOISE,",magnetic-sensors-hall-effect-digital-switch-linear,9,25.22,14-VFLGA,Surface Mount,Active,https://www.st.com/resource/en/datasheet/iis3dwbg1.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/IIS3DWBG1TR/27557734,High Frequency,-40°C ~ 125°C,Digital,,,,Vibration,,
IIS3DWBTR,STMicroelectronics,SENSOR VIB I2C SPI SOLDER PADS,magnetic-sensors-hall-effect-digital-switch-linear,5532,23.14,14-VFLGA Module,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/14/0e/2b/1d/77/d0/46/f6/DM00501492/files/DM00501492.pdf/jcr:content/translations/en.DM00501492.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/IIS3DWBTR/11591044,,-40°C ~ 105°C,"I2C, SPI",2.1V ~ 3.6V,0Hz ~ 6kHz,0.488mg/LSB,"Vibration, Acceleration",ECOPACK®,Solder Pads
MAG-MOUNT-WILOW,Beanair Sensors,Magnetic Mounting base for Wilow,magnetic-sensors-hall-effect-digital-switch-linear,15,32.0,-,-,Active,https://www.wireless-iot-sensors.beanair.com/files/Datasheet-MAG-MOUNT-WILOW.pdf,https://www.digikey.com/en/products/detail/beanair-sensors/MAG-MOUNT-WILOW/24372724,,,,,,,,,
MNS2-9-IN-AC-VM,Omega,WIRELESS ACCELEROMETER-VIBRATION,magnetic-sensors-hall-effect-digital-switch-linear,0,361.5,Module,Chassis Mount,Active,https://assets.omega.com/spec/Alta-Accel-Vib_spec.pdf,https://www.digikey.com/en/products/detail/omega/MNS2-9-IN-AC-VM/25635951,High Frequency,-40°C ~ 85°C,Digital,,,,"Vibration, Acceleration",,
MNS2-9-W2-AC-VM,Omega,WIRELESS ACCELEROMETER-VIBRATION,magnetic-sensors-hall-effect-digital-switch-linear,0,163.59,Module,Chassis Mount,Active,https://assets.omega.com/spec/Alta-Accel-Vib_spec.pdf,https://www.digikey.com/en/products/detail/omega/MNS2-9-W2-AC-VM/25634111,High Frequency,-40°C ~ 85°C,Digital,,,,"Vibration, Acceleration",,
MVS0409.02L,Sensolute,Micro Vibration Sensor 1.80 V to,magnetic-sensors-hall-effect-digital-switch-linear,500,0.92,"2-SMD, No Lead",Surface Mount,Active,https://sensolute.com/wp-content/uploads/2026/01/MVS0409.02L-Datasheet-Rev1.2.pdf,https://www.digikey.com/en/products/detail/dcomponents/MVS0409-02L/29209953,,-40°C ~ 85°C,Analog,1.8V ~ 15V / 2mA,50mg,,Vibration,,
MVS0608.02L,Comus International,MICRO VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,2381,1.88,"2-SMD, No Lead",Surface Mount,Active,https://comus-intl.com/wp-content/uploads/2025/09/MVS0608.02L.pdf,https://www.digikey.com/en/products/detail/comus-international/MVS0608-02L/28540728,,-20°C ~ 70°C,Analog,1.8V ~ 15V / 2mA,,,Vibration,,
MVS0724.02,Comus International,MICRO VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,2970,1.69,"1210 (3225 Metric), Concave","Surface Mount, Right Angle",Active,https://comus-intl.com/wp-content/uploads/2025/09/MVS0724.02.pdf,https://www.digikey.com/en/products/detail/comus-international/MVS0724-02/28540725,,-40°C ~ 85°C,Analog,"0.5V, 200nA ~ 24V, 10mA",,,"Displacement, Vibration",,
MVS0924.02,Comus International,MICRO VIBRATION SENSOR,magnetic-sensors-hall-effect-digital-switch-linear,7980,1.69,"2-SMD, No Lead",Surface Mount,Active,https://comus-intl.com/wp-content/uploads/2025/09/MVS0924.02.pdf,https://www.digikey.com/en/products/detail/comus-international/MVS0924-02/28540726,,-40°C ~ 85°C,Analog,"0.5V, 200nA ~ 24V, 10mA",,,"Displacement, Vibration",,
PC420AP-05,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,473.88,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-05/13148366,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AP-05-DA,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-05-DA/13148311,,-40°C ~ 85°C,Analog,,,100mV/g,Acceleration,PC420A-DA,Connector
PC420AP-05-EX,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-05-EX/13148329,Explosion Proof,-40°C ~ 85°C,Analog,,,,Acceleration,PC420A-EX,Wire Leads
PC420AP-05-IS,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,654.07,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-05-IS/13148266,Intrinsically Safe,-40°C ~ 85°C,,,,,Acceleration,PC420A-IS,Connector
PC420AP-10,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,473.88,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-10/13148598,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AP-10-DA,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-10-DA/13148227,,-40°C ~ 85°C,Analog,,,100mV/g,Acceleration,PC420A-DA,Connector
PC420AP-10-EX,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-10-EX/13148240,Explosion Proof,-40°C ~ 85°C,Analog,,,,Acceleration,PC420A-EX,Wire Leads
PC420AP-10-IS,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,654.07,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-10-IS/13148407,Intrinsically Safe,-40°C ~ 85°C,,,,,Acceleration,PC420A-IS,Connector
PC420AP-20,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,492.83,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-20/13148331,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AP-20-DA,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-20-DA/13148606,,-40°C ~ 85°C,Analog,,,100mV/g,Acceleration,PC420A-DA,Connector
PC420AP-20-EX,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-20-EX/13148538,Explosion Proof,-40°C ~ 85°C,Analog,,,,Acceleration,PC420A-EX,Wire Leads
PC420AP-20-IS,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,654.07,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-20-IS/13148230,Intrinsically Safe,-40°C ~ 85°C,,,,,Acceleration,PC420A-IS,Connector
PC420AP-50,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,473.88,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AP-50/13148379,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AR-05,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,473.88,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-05/13148351,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AR-05-DA,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-05-DA/13148315,,-40°C ~ 85°C,Analog,,,100mV/g,Acceleration,PC420A-DA,Connector
PC420AR-05-EX,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-05-EX/13148521,Explosion Proof,-40°C ~ 85°C,Analog,,,,Acceleration,PC420A-EX,Wire Leads
PC420AR-05-IS,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,654.07,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-05-IS/13148627,Intrinsically Safe,-40°C ~ 85°C,,,,,Acceleration,PC420A-IS,Connector
PC420AR-10,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,473.88,Module,Chassis Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8899/PC420A.pdf,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-10/13148370,"Explosion Proof, Intrinsically Safe",-40°C ~ 105°C,Analog,,,,Acceleration,PC420A,Connector
PC420AR-10-DA,Amphenol Wilcoxon Sensing Technologies,ACCEL 4-20MA SENSORS,magnetic-sensors-hall-effect-digital-switch-linear,0,687.52,Module,Chassis Mount,Active,,https://www.digikey.com/en/products/detail/amphenol-wilcoxon-sensing-technologies/PC420AR-10-DA/13148326,,-40°C ~ 85°C,Analog,,,100mV/g,Acceleration,PC420A-DA,Connector
